tags|intent
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer third###I-refer tie###I-refer from###I-refer the###I-refer right###I-refer by###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer pie###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer center###I-refer orange###I-refer second###I-refer row###I-refer to###O a###O value###O of###O <value>###B-value|adjust
lower###B-action the###O <attribute>###B-attribute of###O the###B-refer black###I-refer bike###I-refer with###I-refer the###I-refer black###I-refer helmet###I-refer hanging###I-refer from###I-refer the###I-refer handlebars###I-refer by###O <value>###B-value units###O .###O|adjust
give###B-action the###B-refer cow###I-refer on###I-refer the###I-refer left###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer cracked###I-refer white###I-refer thing###I-refer in###I-refer his###I-refer hand###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer blue###I-refer van###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer yellow###I-refer fire###I-refer hydrant###I-refer in###I-refer the###I-refer lower###I-refer right###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer bigger###I-refer back###I-refer zebra###I-refer to###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer man###I-refer behind###I-refer the###I-refer pitcher###I-refer to###O <value>###B-value|adjust
modify###B-action the###B-refer blue###I-refer standing###I-refer skateboard###I-refer 's###I-refer <attribute>###B-attribute by###O <value>###B-value .###O|adjust
add###O <attribute>###B-attribute and###O change###B-action the###O value###O to###O <value>###B-value to###O the###B-refer ski###I-refer in###I-refer the###I-refer hand###I-refer of###I-refer the###I-refer right###I-refer child###I-refer .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer bottom###I-refer cake###I-refer to###O <value>###B-value .###O|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer angel###I-refer mug###I-refer .###O|adjust
the###B-refer bike###I-refer the###I-refer man###I-refer on###I-refer the###I-refer right###I-refer is###I-refer riding###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value for###O the###B-refer animal###I-refer that###I-refer is###I-refer black###I-refer and###I-refer in###I-refer the###I-refer right###I-refer hand###I-refer corner###I-refer .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer left###I-refer striped###I-refer tie###I-refer by###O <value>###B-value .###O|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer hot###I-refer dog###I-refer in###I-refer front###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###B-refer man###I-refer with###I-refer the###I-refer blue###I-refer striped###I-refer shirt###I-refer with###O a###O property###O of###O <attribute>###B-attribute and###O a###O value###O of###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer black###I-refer and###I-refer white###I-refer dog###I-refer to###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer far###I-refer right###I-refer snow###I-refer board###I-refer|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O second###B-refer bike###I-refer from###I-refer front###I-refer of###I-refer picture###I-refer .###O|adjust
change###B-action the###O <attribute>###B-attribute on###O the###B-refer glass###I-refer to###I-refer the###I-refer very###I-refer left###I-refer to###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer horse###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer racket###I-refer by###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer sandwich###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer blue###I-refer backpack###I-refer to###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer green###I-refer hydrant###I-refer on###I-refer the###I-refer top###I-refer right###I-refer to###O <value>###B-value|adjust
please###O increase###B-action the###O <attribute>###B-attribute of###O the###B-refer bicycle###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
right###B-refer fridge###I-refer door###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer purse###I-refer in###I-refer front###I-refer of###I-refer the###I-refer suitcase###I-refer to###O <value>###B-value|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer car###I-refer in###I-refer the###I-refer bottom###I-refer left###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer white###I-refer mouse###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer black###I-refer goat###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer small###I-refer bowl###I-refer on###I-refer the###I-refer bottom###I-refer right###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer right###I-refer honey###I-refer bottle###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer far###I-refer left###I-refer orange###I-refer blob###I-refer to###O a###O value###O of###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O right###B-refer bear###I-refer .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer white###I-refer thing###I-refer on###I-refer the###I-refer left###I-refer to###O a###O value###O of###O <value>###B-value|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer stop###I-refer sign###I-refer to###O a###O value###O of###O <value>###B-value .###O|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer board###I-refer to###O <value>###B-value .###O|adjust
modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value of###O the###B-refer object###I-refer below###I-refer and###I-refer to###I-refer the###I-refer right###I-refer of###I-refer cat###I-refer and###I-refer to###I-refer the###I-refer right###I-refer of###I-refer the###I-refer chair###I-refer that###I-refer is###I-refer a###I-refer light###I-refer color###I-refer|adjust
add###O <attribute>###B-attribute and###O change###B-action the###O value###O to###O <value>###B-value on###O the###B-refer book###I-refer in###I-refer babys###I-refer hand###I-refer .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer animal###I-refer in###I-refer the###I-refer back###I-refer left###I-refer to###O <value>###B-value|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer elephant###I-refer in###I-refer front###I-refer by###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O partial###B-refer bowl###I-refer in###I-refer bottom###I-refer left###I-refer corner###I-refer .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer rightmost###I-refer spoon###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute to###O <value>###B-value on###O the###B-refer man###I-refer with###I-refer glasses###I-refer in###I-refer the###I-refer middle###I-refer .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer very###I-refer middle###I-refer food###I-refer to###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O purple###B-refer and###I-refer white###I-refer flowers###I-refer|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer backside###I-refer of###I-refer the###I-refer remote###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer left###I-refer basket###I-refer of###I-refer broccoli###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer bottom###I-refer slice###I-refer to###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer leftmost###I-refer spoon###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer first###I-refer hot###I-refer dog###I-refer with###I-refer slaw###I-refer to###O <value>###B-value .###O|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer third###I-refer meter###I-refer from###I-refer right###I-refer by###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer group###I-refer of###I-refer oranges###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
<attribute>###B-attribute on###O far###B-refer right###I-refer monitor###I-refer is###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer glass###I-refer of###I-refer water###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer red###I-refer book###I-refer binding###I-refer to###O <value>###B-value .###O|adjust
the###B-refer tool###I-refer closest###I-refer to###I-refer us###I-refer needs###O a###O <attribute>###B-attribute change###B-action to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer third###I-refer board###I-refer from###I-refer the###I-refer bottom###I-refer by###O <value>###B-value|adjust
take###O kite###B-refer in###I-refer left###I-refer picture###I-refer and###O change###B-action its###O <attribute>###B-attribute to###O <value>###B-value .###O|adjust
modify###B-action the###O <attribute>###B-attribute for###O the###B-refer top###I-refer orange###I-refer kite###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer white###I-refer stop###I-refer sign###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer car###I-refer to###I-refer the###I-refer right###I-refer without###I-refer the###I-refer dog###I-refer to###O a###O value###O of###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer doughnut###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
